-4,5260944;-8,4188239;-7,8402138;
-4,5301916;-7,8883226;-7,7758115;
-4,5342505;-9,5280162;-9,2927222;
-4,5382719;-7,9310185;-7,9444258;
-4,5422563;-8,0105324;-8,1092861;
-4,5462045;-7,8196253;-8,0826363;
-4,5501172;-8,0141099;-8,3206528;
-4,5539949;-7,9014111;-7,9239819;
-4,5578383;-7,9995911;-8,0093123;
-4,561648;-7,7841664;-8,2966557;
-4,5654246;-8,1548181;-7,9702956;
-4,5691686;-8,05649;-8,1525115;
-4,5728806;-7,9175698;-7,825821;
-4,5765611;-9,3929353;-8,10656;
-4,5802108;-8,5010926;-7,934624;
-4,58383;-8,3122192;-8,0832612;
-4,5874193;-7,987263;-9,7662568;
-4,5909791;-8,0428224;-7,7283623;
-4,5945101;-7,5177534;-7,9836568;
-4,5980125;-8,0879954;-8,1579442;
-4,6014869;-7,9383538;-7,6829516;
-4,6049338;-8,067917;-7,6552204;
-4,6083535;-7,616586;-7,5967178;
-4,6117465;-8,2219667;-8,7523344;
-4,6151132;-8,2592325;-7,5540542;
-4,618454;-7,75525;-7,7742127;
-4,6217693;-7,7859333;-7,5624479;
-4,6250595;-8,4993315;-8,2193789;
-4,6283249;-7,8573943;-7,9720629;
-4,631566;-9,316546;-8,111621;
-4,634783;-8,0568656;-9,2433522;
-4,6379764;-7,6432877;-7,8788493;
-4,6411465;-7,6350317;-7,7085806;
-4,6442936;-7,8620165;-8,0364324;
-4,6474181;-8,252022;-8,2128889;
-4,6505203;-8,6403826;-8,0234322;
-4,6536004;-7,8311912;-7,7558137;
-4,6566589;-7,7892177;-8,0694383;
-4,659696;-7,8572293;-8,4697379;
-4,662712;-7,6497343;-7,681146;
-4,6657072;-7,6712533;-8,1591366;
-4,6686818;-8,7502959;-7,486554;
-4,6716363;-7,7280768;-7,6741845;
-4,6745707;-8,0098515;-7,4721448;
-4,6774855;-9,0182776;-7,43636;
-4,6803809;-7,5585502;-7,8925683;
-4,683257;-7,4300149;-7,4027241;
-4,6861143;-8,0114339;-7,8081113;
-4,6889528;-7,6022134;-7,7637858;
-4,691773;-7,7826466;-7,407637;
-4,6945749;-7,6073455;-7,7879589;
-4,6973589;-7,8661529;-7,7486192;
-4,7001252;-7,4165788;-7,6338383;
-4,7028739;-7,9089828;-7,4350179;
-4,7056054;-7,7278533;-7,8741662;
-4,7083198;-8,1889466;-7,4943318;
-4,7110173;-8,1049729;-7,6571879;
-4,7136981;-7,6509428;-8,4513569;
-4,7163626;-7,7870634;-7,4995352;
-4,7190107;-7,5375945;-8,128494;
-4,7216429;-7,7917194;-7,4926433;
-4,7242591;-8,0476562;-7,5100126;
-4,7268598;-7,703468;-8,3712418;
-4,7294449;-7,639638;-8,3430684;
-4,7320147;-7,9534165;-7,6839675;
-4,7345694;-7,8395231;-7,8629742;
-4,7371092;-8,3407821;-7,5955322;
-4,7396342;-7,7195843;-7,4944585;
-4,7421446;-7,2453025;-7,2738813;
-4,7446406;-9,047618;-7,2435868;
-4,7471223;-7,8240555;-7,2267561;
-4,7495899;-7,9103107;-7,7756829;
-4,7520436;-7,5585964;-7,2884455;
-4,7544835;-8,0953723;-7,8906316;
-4,7569097;-7,3376792;-7,4418504;
-4,7593225;-7,377272;-8,050901;
-4,761722;-7,3625381;-7,5635137;
-4,7641082;-8,2486269;-7,2996079;
-4,7664815;-7,2611627;-7,7594375;
-4,7688418;-8,139107;-7,3469936;
-4,7711894;-7,3007667;-8,4465707;
-4,7735243;-7,949308;-7,9463968;
-4,7758468;-7,9000009;-7,2791133;
-4,7781569;-7,4890321;-7,671028;
-4,7804548;-8,1110692;-7,3851379;
-4,7827405;-7,3507234;-7,3126649;
-4,7850144;-7,4459305;-7,3966115;
-4,7872763;-7,3115631;-7,3209124;
-4,7895266;-7,3063698;-7,5875443;
-4,7917653;-7,8525036;-7,9064712;
-4,7939924;-8,2011285;-7,4608194;
-4,7962083;-7,7847863;-7,972684;
-4,7984128;-7,9609846;-7,6447508;
-4,8006063;-7,5115061;-7,7531113;
-4,8027887;-9,1445044;-7,3847624;
-4,8049602;-7,8480891;-8,0262468;
-4,8071209;-7,7452957;-7,6569426;
-4,8092709;-8,3109527;-7,3782111;
-4,8114103;-7,4834171;-8,0555782;
-4,8135392;-7,4851465;-7,6866706;
-4,8156577;-7,5417279;-7,6337656;
-4,817766;-7,8941781;-8,4342272;
-4,819864;-7,3741585;-7,217314;
-4,821952;-7,754787;-8,1043727;
-4,82403;-7,4787353;-7,1243433;
-4,8260981;-7,2791237;-7,8286512;
-4,8281564;-7,1607349;-8,3295573;
-4,830205;-7,3934379;-7,5557408;
-4,8322439;-7,1040882;-7,2417559;
-4,8342734;-7,7302732;-7,0887992;
-4,8362934;-7,5641561;-7,2676875;
-4,838304;-7,5732639;-8,719189;
-4,8403054;-7,2761041;-7,4213612;
-4,8422976;-7,1256598;-7,1848456;
-4,8442807;-8,0194888;-7,2327519;
-4,8462548;-7,5238151;-7,7103612;
-4,8482199;-8,0943812;-8,4347235;
-4,8501762;-7,4748631;-7,2434322;
-4,8521238;-9,2865382;-7,6713623;
-4,8540626;-7,2738406;-7,1465493;
-4,8559928;-7,484039;-7,1806882;
-4,8579145;-7,2468514;-7,1973518;
-4,8598277;-7,8668006;-7,2497935;
-4,8617325;-7,8235285;-7,2540283;
-4,863629;-7,2888504;-8,1877083;
-4,8655173;-7,7328997;-7,4132605;
-4,8673974;-7,5674935;-8,4320331;
-4,8692693;-7,4110064;-7,1547887;
-4,8711333;-7,5219188;-7,4501859;
-4,8729893;-7,2242763;-7,6166975;
-4,8748374;-7,8949253;-8,5468987;
-4,8766776;-7,357426;-7,3633968;
-4,8785101;-9,7576496;-7,6480096;
-4,8803349;-7,6300146;-7,2655601;
-4,882152;-7,8199532;-7,331534;
-4,8839616;-7,545648;-7,3230305;
-4,8857637;-7,4930073;-7,224901;
-4,8875583;-7,2746808;-7,8860846;
-4,8893455;-7,655369;-7,1954843;
-4,8911254;-7,5542976;-10,404344;
-4,8928981;-7,2165797;-6,959084;
-4,8946635;-7,276121;-7,7138713;
-4,8964218;-7,1839592;-6,9596522;
-4,898173;-6,9310027;-7,6605842;
-4,8999172;-7,3327435;-7,0562806;
-4,9016544;-7,6291649;-7,2251269;
-4,9033847;-7,0505502;-7,1617675;
-4,9051081;-7,0952747;-7,2384777;
-4,9068247;-7,2317499;-7,0467531;
-4,9085345;-6,9751073;-7,2341172;
-4,9102376;-7,7820365;-8,2954234;
-4,9119341;-7,3510444;-7,1357755;
-4,913624;-7,6259627;-7,4572021;
-4,9153073;-7,0394383;-7,5982177;
-4,9169841;-7,788592;-7,0113367;
-4,9186545;-7,1913978;-7,1585646;
-4,9203185;-7,4056884;-7,0629472;
-4,9219761;-7,9871348;-7,0908473;
-4,9236275;-7,0569109;-7,2386653;
-4,9252725;-7,2884734;-6,9657555;
-4,9269114;-7,027529;-7,1256086;
-4,9285441;-7,2391332;-7,4609699;
-4,9301707;-7,6341406;-7,1896523;
-4,9317912;-6,9773156;-7,0561674;
-4,9334057;-7,1683922;-7,3229616;
-4,9350142;-7,3472113;-7,0290851;
-4,9366168;-6,9934663;-8,411824;
-4,9382134;-7,088112;-7,2570908;
-4,9398043;-7,1250711;-8,8765111;
-4,9413893;-7,4442957;-7,4467403;
-4,9429686;-7,3907243;-7,041135;
-4,9445421;-7,1530919;-7,2686828;
-4,94611;-7,0581362;-7,4663374;
-4,9476722;-7,2839275;-9,7470634;
-4,9492288;-7,1826712;-7,1497996;
-4,9507799;-7,3761633;-7,6351834;
-4,9523254;-7,2706507;-7,0572212;
-4,9538655;-7,1034953;-8,4869795;
-4,9554001;-7,225156;-7,0450788;
-4,9569293;-7,217556;-7,239043;
-4,9584532;-7,4532812;-7,4359686;
-4,9599717;-7,1916853;-7,3259536;
-4,961485;-7,1842829;-7,2126174;
-4,9629929;-7,2154995;-8,7880159;
-4,9644957;-7,148844;-7,3181953;
-4,9659933;-7,4350207;-7,8448608;
-4,9674857;-7,608856;-7,1166071;
-4,968973;-6,8434999;-7,0685539;
-4,9704553;-6,7556574;-7,3533304;
-4,9719325;-7,3833312;-7,1402043;
-4,9734047;-6,9487582;-6,790569;
-4,9748719;-7,005644;-7,0824072;
-4,9763342;-7,1705872;-6,8783104;
-4,9777916;-6,8424149;-7,4670993;
-4,9792441;-7,9582597;-7,1720046;
-4,9806917;-6,9415075;-7,5214739;
-4,9821346;-6,7776044;-7,1182819;
-4,9835726;-6,9572022;-6,8727532;
-4,985006;-7,4478225;-8,078973;
-4,9864346;-7,1301493;-7,094098;
-4,9878585;-7,042738;-8,0627376;
-4,9892778;-6,8872583;-6,929127;
-4,9906924;-7,0852351;-7,3547532;
-4,9921025;-6,8367635;-6,9726773;
-4,993508;-7,3972825;-7,4375074;
-4,9949089;-6,9116524;-7,2512014;
-4,9963054;-6,9764183;-6,8448344;
-4,9976974;-7,6152301;-7,8511561;
-4,9990849;-7,0374453;-6,8489933;
-5,000468;-7,034534;-7,1631667;
-5,0018467;-7,2143348;-7,7346664;
-5,0032211;-7,3187464;-6,899484;
-5,0045911;-6,9880326;-6,947476;
-5,0059568;-7,1445735;-9,4656377;
-5,0073183;-6,988215;-6,8466099;
-5,0086755;-7,1502496;-7,1696077;
-5,0100284;-6,8586769;-6,9731819;
-5,0113772;-6,8559224;-6,8698876;
-5,0127217;-7,0477928;-6,8778821;
-5,0140622;-9,4580872;-7,0012078;
-5,0153985;-6,8453961;-7,5262797;
-5,0167307;-7,338815;-7,2040053;
-5,0180588;-6,8966062;-7,4039947;
-5,0193829;-7,2922888;-8,6977692;
-5,0207029;-7,2644249;-7,2134172;
-5,022019;-7,1348201;-8,2721929;
-5,023331;-6,935835;-8,2171753;
-5,0246392;-7,1926097;-7,1625508;
-5,0259434;-8,1477757;-6,9099748;
-5,0272437;-7,5744137;-8,1456996;
-5,0285401;-7,2361831;-7,1197467;
-5,0298326;-7,8753956;-7,3401065;
-5,0311213;-8,2853291;-7,3377746;
-5,0324062;-7,2577658;-7,2047219;
-5,0336873;-6,9722641;-7,2195878;
-5,0349647;-6,9669385;-7,039871;
-5,0362383;-6,9095555;-7,0295925;
-5,0375082;-7,9545751;-7,4860399;
-5,0387743;-7,5007615;-7,0483408;
-5,0400368;-7,2241284;-6,9635156;
-5,0412957;-7,5481116;-7,0280392;
-5,0425509;-6,7072847;-8,5041025;
-5,0438024;-6,6585211;-6,6282009;
-5,0450504;-6,8336743;-6,6751066;
-5,0462948;-6,9439123;-7,0089619;
